GEOID,X,Y
4703700000421_4,-86.76723006930,36.13523044520
4703700000421_5,-86.77109116350,36.13612963370
4703700000421_6,-86.76481596300,36.13444767660
4703700000421_7,-86.77226419790,36.13535502150
4703700000421_8,-86.76557027880,36.13679976590
4703700000421_9,-86.77404583570,36.13694456240
4703700000421_10,-86.77267076880,36.13808491350
4703700000422_1,-86.77327605820,36.13323768480
4703700000422_2,-86.76975612490,36.13114161380
4703700000422_3,-86.77145220650,36.13200796530
4703700000422_4,-86.77177388890,36.13128173970
4703700000422_5,-86.77115339880,36.12834956070
4703700000422_6,-86.77136486370,36.13077978740
4703700000422_7,-86.77119032720,36.12856698720
4703700000422_8,-86.76886948850,36.12691942100
4703700000422_9,-86.76973527410,36.12417198240
4703700000422_10,-86.76936445890,36.12499285220
4703700000646_1,-86.73361732460,36.05211132370
4703700000646_2,-86.73480350770,36.05198446160
4703700000646_3,-86.73858515680,36.05249731480
4703700000646_4,-86.73880919620,36.05288637110
4703700000646_5,-86.73798753910,36.05176970170
4703700000646_6,-86.73311863650,36.04953025290
4703700000646_7,-86.73348158460,36.05064635270
4703700000646_8,-86.73487100620,36.05165757120
4703700000646_9,-86.73555842070,36.05183459970
4703700000646_10,-86.73532499480,36.05060375610
4703700000630_1,-86.71715936940,36.07619868780
4703700000630_2,-86.71161631700,36.07510784550
4703700000630_3,-86.71177397230,36.07754933960
4703700000630_4,-86.71113296850,36.06980092740
4703700000630_5,-86.71131143090,36.06835550420
4703700000630_6,-86.71605291780,36.07773000320
4703700000630_7,-86.71395787420,36.07452720240
4703700000630_8,-86.71332796540,36.07556544940
4703700000630_9,-86.71177385160,36.07927393960
4703700000630_10,-86.71421931650,36.06897041060
4703700000648_1,-86.73938926480,36.05068267420
4703700000648_2,-86.73808577320,36.04975209480
4703700000648_3,-86.74203578200,36.05214514150
4703700000648_4,-86.73516379390,36.04841057340
4703700000648_5,-86.74286061930,36.05339004770
4703700000648_6,-86.74094543750,36.05236304410
4703700000648_7,-86.74245414480,36.05119343030
4703700000648_8,-86.73954728940,36.05025028820
4703700000648_9,-86.74198123780,36.05147480230
4703700000648_10,-86.74151526780,36.05279273880
4703700000598_1,-86.75842635460,36.06115927950
4703700000598_2,-86.75088563430,36.06377441150
4703700000598_3,-86.75108287430,36.06184236810
4703700000598_4,-86.75588907070,36.06233203920
4703700000598_5,-86.75650263010,36.06236211040
4703700000598_6,-86.75840884990,36.06134038600
4703700000598_7,-86.75845128620,36.06352286600
4703700000598_8,-86.75581745600,36.06168771280
4703700000598_9,-86.75719893990,36.06151809240
4703700000598_10,-86.75696708080,36.06254053620
4703700000601_1,-86.74829405690,36.06650816230
4703700000601_2,-86.74599531430,36.05452520420
4703700000601_3,-86.74950605960,36.05763646100
4703700000601_4,-86.74565904170,36.06005414940
4703700000601_5,-86.74921172610,36.06642810200
4703700000601_6,-86.74413489910,36.05839678320
4703700000601_7,-86.74736277350,36.06672526710
4703700000601_8,-86.75496881080,36.05363310050
4703700000601_9,-86.75339521650,36.05504961640
4703700000601_10,-86.74643261200,36.05417738510
4703700000600_1,-86.75945971410,36.05959906070
4703700000600_2,-86.75680724880,36.05484240350
4703700000600_3,-86.75856452840,36.05281601340
4703700000600_4,-86.75724552270,36.05907371840
4703700000600_5,-86.75256525470,36.05881686900
4703700000600_6,-86.75684974420,36.05768666380
4703700000600_7,-86.76096864330,36.05417949970
4703700000600_8,-86.76084420770,36.05277476480
4703700000600_9,-86.75555572870,36.05520833960
4703700000600_10,-86.75707522920,36.05505157280
4703700000622_1,-86.74165683970,36.06030219790
4703700000622_2,-86.73974200360,36.06495129760
4703700000622_3,-86.74121005140,36.06774727090
4703700000622_4,-86.73977679300,36.06858717530
4703700000622_5,-86.73960544130,36.06644704690
4703700000622_6,-86.74177126770,36.06051723080
4703700000622_7,-86.74013343620,36.06259043030
4703700000622_8,-86.74147547360,36.06035044110
4703700000622_9,-86.74248890680,36.05620029320
4703700000622_10,-86.73771057710,36.06766597210
4703700000647_1,-86.74131909990,36.04464926380
4703700000647_2,-86.73903538200,36.04299064280
4703700000647_3,-86.73946921970,36.04729490830
4703700000647_4,-86.73734545370,36.04303579970
4703700000647_5,-86.73518854330,36.04464941870
4703700000647_6,-86.73640209920,36.04478513490
4703700000647_7,-86.73978013440,36.04832720330
4703700000647_8,-86.73835593670,36.04824459130
4703700000647_9,-86.74263231130,36.04309821120
4703700000647_10,-86.73571285950,36.04661142600
4703700000738_1,-86.77983584550,36.16765461880
4703700000738_2,-86.77802139350,36.16929122830
4703700000738_3,-86.77798094250,36.16860230960
4703700000738_4,-86.77879462850,36.17042206520
4703700000738_5,-86.78064220430,36.16933837730
4703700000738_6,-86.78010754730,36.16830602660
4703700000738_7,-86.77862653480,36.16809159920
4703700000738_8,-86.77816762030,36.16781275660
4703700000738_9,-86.77903441180,36.16986180130
4703700000738_10,-86.77792508700,36.16956351810
4703700000739_1,-86.77746862520,36.16674641120
4703700000739_2,-86.77671939920,36.16787477410
4703700000739_3,-86.77647986210,36.16517905560
4703700000739_4,-86.77725619750,36.16576064780
4703700000739_5,-86.77610338620,36.16518339940
4703700000739_6,-86.77648150270,36.16496909250
4703700000739_7,-86.77750491370,36.16728214260
4703700000739_8,-86.77713479940,36.16552103180
4703700000739_9,-86.77728144800,36.16812518820
4703700000739_10,-86.77781588320,36.16785876320
4703700000304_1,-86.62643917490,36.16156466200
4703700000304_2,-86.62614648590,36.16052282530
4703700000304_3,-86.62921713650,36.15599690810
4703700000304_4,-86.62742344810,36.15983323010
4703700000304_5,-86.63214829720,36.16173178880
4703700000304_6,-86.63380157710,36.15823449300
4703700000304_7,-86.62811241120,36.15829363920
4703700000304_8,-86.62994323440,36.15906772000
4703700000304_9,-86.62625506850,36.16051591550
4703700000304_10,-86.62904606170,36.15951425880
4703700000317_1,-86.60378971590,36.16147049300
4703700000317_2,-86.60416629560,36.16179400950
4703700000317_3,-86.60346015380,36.16316738100
4703700000317_4,-86.60903103720,36.16319582510
4703700000317_5,-86.61029820400,36.16277764950
4703700000317_6,-86.60422809040,36.16503843900
4703700000317_7,-86.61459342200,36.16232131920
4703700000317_8,-86.61416850850,36.16235056840
4703700000317_9,-86.61603266120,36.16339462810
4703700000317_10,-86.60407283400,36.16959389310
4703700000311_1,-86.61038472370,36.16754961580
4703700000311_2,-86.61180985330,36.16892024130
4703700000311_3,-86.61082695660,36.17184892680
4703700000311_4,-86.61469276540,36.16628091630
4703700000311_5,-86.60696702500,36.17259027690
4703700000311_6,-86.61186703880,36.17034028860
4703700000311_7,-86.60880245860,36.17176139100
4703700000311_8,-86.61110385400,36.17310934340
4703700000311_9,-86.60802571600,36.17325028220
4703700000311_10,-86.60876016190,36.16892109690
4703700000310_1,-86.58620492430,36.17212990400
4703700000310_2,-86.58694971720,36.17027234220
4703700000310_3,-86.59112765870,36.17000799970
4703700000310_4,-86.59509254980,36.17131119810
4703700000310_5,-86.60212958970,36.17270040960
4703700000310_6,-86.60555321020,36.17194320940
4703700000310_7,-86.59283779050,36.17191819590
4703700000310_8,-86.58574287560,36.17073334020
4703700000310_9,-86.59003136740,36.17136314750
4703700000310_10,-86.60472541330,36.17077993040
4703700000313_1,-86.58763506110,36.16506756100
4703700000313_2,-86.58893108130,36.16493552360
4703700000313_3,-86.59139775070,36.16144836650
4703700000313_4,-86.59219472020,36.16134841460
4703700000313_5,-86.58531686600,36.16358634630
4703700000313_6,-86.59421221450,36.16199131640
4703700000313_7,-86.59719870930,36.16248630510
4703700000313_8,-86.59404418330,36.16247540720
4703700000313_9,-86.59649001190,36.16219645090
4703700000313_10,-86.59470395570,36.16191825470
4703700000319_1,-86.58798443170,36.16900357390
4703700000319_2,-86.59524992480,36.16554610890
4703700000319_3,-86.59035115460,36.16756071970
4703700000319_4,-86.59206955630,36.16964688770
4703700000319_5,-86.59789663500,36.16599976810
4703700000319_6,-86.59437534810,36.16460908640
4703700000319_7,-86.58995579850,36.16873922520
4703700000319_8,-86.58666051720,36.16969839420
4703700000319_9,-86.58736765620,36.16758894660
4703700000319_10,-86.59130146000,36.16861687110
4703700000318_1,-86.59738545320,36.15949042710
4703700000318_2,-86.60128741290,36.16509664030
4703700000318_3,-86.60332649730,36.15871321710
4703700000318_4,-86.60002952930,36.15810100680
4703700000318_5,-86.60130097700,36.15677172030
4703700000318_6,-86.60383523340,36.15982869550
4703700000318_7,-86.59903807120,36.16167595070
4703700000318_8,-86.60087892320,36.16548256110
4703700000318_9,-86.59943480070,36.16655374300
4703700000318_10,-86.59974556310,36.15541485250
4703700000162_1,-86.69997648350,36.20779828440
4703700000162_2,-86.70543674670,36.20777689530
4703700000162_3,-86.70119648690,36.20926350420
4703700000162_4,-86.70676871630,36.21417887740
4703700000162_5,-86.70268771120,36.20911932930
4703700000162_6,-86.70911948310,36.21495261550
4703700000162_7,-86.70269555270,36.21082434020
4703700000162_8,-86.70819999680,36.21583777900
4703700000162_9,-86.69839540620,36.20246219980
4703700000162_10,-86.70351414280,36.21182277140
4703700000280_1,-86.69924179130,36.21847112110
4703700000280_2,-86.70419126990,36.21987365430
4703700000280_3,-86.70655575170,36.23390082020
4703700000280_4,-86.69836702890,36.21960152370
4703700000280_5,-86.70678650960,36.22868344280
4703700000280_6,-86.70070746550,36.22971089410
4703700000280_7,-86.70159589770,36.22604015790
4703700000280_8,-86.70278731580,36.22789103300
4703700000280_9,-86.70179152610,36.22990914660
4703700000280_10,-86.70557547080,36.23242882990
4703700000278_1,-86.69287323080,36.20613276690
4703700000278_2,-86.69640321170,36.21458734040
4703700000278_3,-86.69677166900,36.20621836490
4703700000278_4,-86.70936930520,36.22993934610
4703700000278_5,-86.69420404990,36.20878834430
4703700000278_6,-86.69116558570,36.20372812220
4703700000278_7,-86.70370237540,36.21468231750
4703700000278_8,-86.69124617670,36.20598227580
4703700000278_9,-86.69256322290,36.21127106840
4703700000278_10,-86.69724221210,36.21288192350
4703700000148_1,-86.75601972370,36.20088211730
4703700000148_2,-86.75067953510,36.20664399280
4703700000148_3,-86.75260946070,36.20834485740
4703700000148_4,-86.75222074790,36.20891475380
4703700000148_5,-86.75677212730,36.20132461270
4703700000148_6,-86.75075144520,36.20727519480
4703700000148_7,-86.74661911080,36.20939766620
4703700000148_8,-86.75144964450,36.20638099910
4703700000148_9,-86.75217562720,36.20794629850
4703700000148_10,-86.74790291430,36.20796673090
4703700000135_1,-86.74436087130,36.21469804660
4703700000135_2,-86.74013795560,36.21099203860
4703700000135_3,-86.73281467890,36.22576210540
4703700000135_4,-86.73627459120,36.22811259200
4703700000135_5,-86.74048335270,36.20959796100
4703700000135_6,-86.74458467420,36.21056605500
4703700000135_7,-86.73868766290,36.22454292900
4703700000135_8,-86.73633629300,36.21965370430
4703700000135_9,-86.74181946260,36.21419499110
4703700000135_10,-86.73653560480,36.21893004410
4703700000146_1,-86.74231651630,36.20444144860
4703700000146_2,-86.73805404170,36.21045315990
4703700000146_3,-86.73723373020,36.21246751690
4703700000146_4,-86.73760192550,36.20822229580
4703700000146_5,-86.74022032880,36.20660834190
4703700000146_6,-86.73609370310,36.21312368470
4703700000146_7,-86.74410811730,36.20455419330
4703700000146_8,-86.74014368330,36.20608049890
4703700000146_9,-86.74222858340,36.20459251350
4703700000146_10,-86.74334330400,36.20415281990
4703700000287_1,-86.62901469240,36.19312946970
4703700000287_2,-86.62219174990,36.19992130650
4703700000287_3,-86.63025661580,36.19062456600
4703700000287_4,-86.62512972570,36.19527304350
4703700000287_5,-86.62603327110,36.19235683940
4703700000287_6,-86.62957676710,36.19322184500
4703700000287_7,-86.62309968740,36.19590416510
4703700000287_8,-86.62639899330,36.19553096560
4703700000287_9,-86.62914417840,36.19079317060
4703700000287_10,-86.62205728350,36.19943997390
4703700000292_1,-86.61495424230,36.18890401440
4703700000292_2,-86.62228121210,36.18986788680
4703700000292_3,-86.62575052420,36.18933192900
4703700000292_4,-86.61758204920,36.19007594460
4703700000292_5,-86.62182069230,36.19206835550
4703700000292_6,-86.62387655620,36.18814495720
4703700000292_7,-86.62312701370,36.19192516330
4703700000292_8,-86.62404509710,36.18780851760
4703700000292_9,-86.62403650990,36.19028096920
4703700000292_10,-86.62934318660,36.18704094850
4703700000293_1,-86.61576511930,36.20326017580
4703700000293_2,-86.61240509310,36.19115834090
4703700000293_3,-86.61290021210,36.19139326820
4703700000293_4,-86.61858148270,36.19880400760
4703700000293_5,-86.61379533670,36.19057458600
4703700000293_6,-86.61184002810,36.19255442900
4703700000293_7,-86.61642724830,36.19512814900
4703700000293_8,-86.61903272330,36.19641289080
4703700000293_9,-86.61316016100,36.20109334010
4703700000293_10,-86.60923617570,36.19260384850
4703700000288_1,-86.62674779970,36.19849909490
4703700000288_2,-86.62932012000,36.20243362680
4703700000288_3,-86.63013194640,36.19982096700
4703700000288_4,-86.63232400010,36.20530701370
4703700000288_5,-86.62598277620,36.20111960270
4703700000288_6,-86.62805371210,36.19631573240
4703700000288_7,-86.62952191770,36.20021513570
4703700000288_8,-86.62941175470,36.19887653400
4703700000288_9,-86.62840996470,36.20303497410
4703700000288_10,-86.62704124930,36.20105009180
4703700000291_1,-86.63048829530,36.19362681630
4703700000291_2,-86.63002786500,36.19471350850
4703700000291_3,-86.63165288810,36.19802717210
4703700000291_4,-86.63005173700,36.19786936370
4703700000291_5,-86.63272196550,36.20024494250
4703700000291_6,-86.63268757740,36.19318175720
4703700000291_7,-86.62923208660,36.19605723880
4703700000291_8,-86.63376005260,36.19726858690
4703700000291_9,-86.63210823940,36.19823200010
4703700000291_10,-86.62962601260,36.19554349640
4703700000518_1,-86.83835567430,36.09432800700
4703700000518_2,-86.84262404860,36.09902447100
4703700000518_3,-86.84025908210,36.09389542850
4703700000518_4,-86.84219820420,36.10121538900
4703700000518_5,-86.84213148770,36.10227115810
4703700000518_6,-86.83438772000,36.09182212460
4703700000518_7,-86.84141602470,36.10318979820
4703700000518_8,-86.83338003830,36.09969960370
4703700000518_9,-86.83840383210,36.10256437660
4703700000518_10,-86.83614482980,36.09616731830
4703700000523_1,-86.83471551580,36.11905761910
4703700000523_2,-86.82787061190,36.12023045490
4703700000523_3,-86.83154594740,36.12338095640
4703700000523_4,-86.82736910760,36.11573422690
4703700000523_5,-86.82826029180,36.11578317210
4703700000523_6,-86.82960920670,36.12091406330
4703700000523_7,-86.83382155080,36.11780580670
4703700000523_8,-86.83395993600,36.12307364120
4703700000523_9,-86.82872113890,36.11793545650
4703700000523_10,-86.83430896900,36.12040212370
4703700000558_1,-86.93988768110,36.08868756580
4703700000558_2,-86.94948541200,36.08405331170
4703700000558_3,-86.93988648930,36.09035198220
4703700000558_4,-86.93547652100,36.09196623190
4703700000558_5,-86.93727013470,36.08694318090
4703700000558_6,-86.93408913020,36.09696141930
4703700000558_7,-86.93763380450,36.09008705360
4703700000558_8,-86.93296414190,36.09866060170
4703700000558_9,-86.94553188760,36.08501361050
4703700000558_10,-86.93446789540,36.09400528660
4703700000535_1,-86.87943463650,36.12950944280
4703700000535_2,-86.87323087210,36.12353620300
4703700000535_3,-86.87542969610,36.12324637560
4703700000535_4,-86.88099545710,36.11791547360
4703700000535_5,-86.88239502810,36.12492384510
4703700000535_6,-86.88133855670,36.12456132000
4703700000535_7,-86.87438399990,36.12162516210
4703700000535_8,-86.88079340270,36.12895649510
4703700000535_9,-86.87634391920,36.12605003900
4703700000535_10,-86.88033706850,36.12731643400
4703700000544_1,-86.87771223520,36.10820132500
4703700000544_2,-86.88215722020,36.10926361030
4703700000544_3,-86.87831111100,36.11101211230
4703700000544_4,-86.88507282380,36.11451273540
4703700000544_5,-86.88274833690,36.10762418190
4703700000544_6,-86.88244930180,36.10713822760
4703700000544_7,-86.88206681400,36.11398793050
4703700000544_8,-86.88507674810,36.11574943120
4703700000544_9,-86.87533581980,36.11641464740
4703700000544_10,-86.87794804280,36.11041082720
4703700000538_1,-86.89314267560,36.10399059290
4703700000538_2,-86.88603048920,36.10413104370
4703700000538_3,-86.87752720860,36.10159103240
4703700000538_4,-86.89277065400,36.09678112180
4703700000538_5,-86.88920002610,36.09904831850
4703700000538_6,-86.88785456080,36.09825309990
4703700000538_7,-86.89234296250,36.10114688090
4703700000538_8,-86.89739654920,36.10386242590
4703700000538_9,-86.88234905490,36.10433912340
4703700000538_10,-86.88811947620,36.10055599750
4703700000212_1,-86.88605297160,36.15022236510
4703700000212_2,-86.88723897100,36.15725248010
4703700000212_3,-86.87997689160,36.15889216370
4703700000212_4,-86.88724362880,36.16174617710
4703700000212_5,-86.88562746100,36.15037631050
4703700000212_6,-86.87839170740,36.15656742750
4703700000212_7,-86.88503037540,36.16161239680
4703700000212_8,-86.88753080780,36.14866657660
4703700000212_9,-86.88727229450,36.15120991350
4703700000212_10,-86.88694189660,36.16167187690
4703700000477_1,-86.76878934230,36.11609085300
4703700000477_2,-86.76916413200,36.12239238280
4703700000477_3,-86.76812104590,36.12124149940
4703700000477_4,-86.77351841830,36.11621960640
4703700000477_5,-86.76912433290,36.12097698230
4703700000477_6,-86.77176809860,36.11982183410
4703700000477_7,-86.77126398360,36.11383597700
4703700000477_8,-86.76910224840,36.12291088740
4703700000477_9,-86.77013473600,36.11212521390
4703700000477_10,-86.76703347910,36.12032542030
4703700000467_1,-86.80026228360,36.12268618840
4703700000467_2,-86.80067810730,36.12127171400
4703700000467_3,-86.79754592390,36.12026183170
4703700000467_4,-86.80346250200,36.12411091610
4703700000467_5,-86.79736776690,36.12277905830
4703700000467_6,-86.79912280750,36.11867674440
4703700000467_7,-86.80041715880,36.12307216300
4703700000467_8,-86.79924602350,36.11836941360
4703700000467_9,-86.79970814830,36.12042641920
4703700000467_10,-86.79636006030,36.12157875530
4703700000468_1,-86.80812797060,36.12534856390
4703700000468_2,-86.80995714620,36.12812607830
4703700000468_3,-86.80823715760,36.12632992990
4703700000468_4,-86.81229149080,36.12653512730
4703700000468_5,-86.81081812390,36.12814617400
4703700000468_6,-86.81292815850,36.12647472180
4703700000468_7,-86.80743439020,36.12753553910
4703700000468_8,-86.80390926830,36.12720593660
4703700000468_9,-86.80789312610,36.12464991660
4703700000468_10,-86.80432330450,36.12669104520
4703700000510_1,-86.80209891060,36.11730065910
4703700000510_2,-86.80027851390,36.11757913590
4703700000510_3,-86.80098508020,36.11804595420
4703700000510_4,-86.80345520240,36.11991417920
4703700000510_5,-86.80235006520,36.11840900750
4703700000510_6,-86.80403927960,36.11774818370
4703700000510_7,-86.80647043040,36.12236419320
4703700000510_8,-86.79969334100,36.11671660650
4703700000510_9,-86.80662282280,36.12230185190
4703700000510_10,-86.80725208600,36.11889505890
4703700000521_1,-86.81702520180,36.12246319270
4703700000521_2,-86.81586314870,36.12558889820
4703700000521_3,-86.80862598120,36.12301664170
4703700000521_4,-86.80943302540,36.11985599820
4703700000521_5,-86.81679765520,36.12178035410
4703700000521_6,-86.81243636390,36.11891318060
4703700000521_7,-86.81873883180,36.12255225980
4703700000521_8,-86.80989175860,36.11915393540
4703700000521_9,-86.81544022560,36.12264115290
4703700000521_10,-86.80942835850,36.12164042890
4703700000449_1,-86.80887219770,36.14028818000
4703700000449_2,-86.80921707450,36.14097727640
4703700000449_3,-86.81019669480,36.14240565400
4703700000449_4,-86.80787848610,36.13974835680
4703700000449_5,-86.81016493410,36.14014751220
4703700000449_6,-86.80853797530,36.14072691450
4703700000449_7,-86.80782137090,36.14078399570
4703700000449_8,-86.80921498470,36.13881860190
4703700000449_9,-86.80710087310,36.14264619520
4703700000449_10,-86.81067542620,36.13955051710
4703700000462_1,-86.80327297970,36.13630772110
4703700000462_2,-86.81020350800,36.13563287070
4703700000462_3,-86.80696420750,36.13735336700
4703700000462_4,-86.80411773900,36.13710846820
4703700000462_5,-86.80835011930,36.13731596140
4703700000462_6,-86.80608860600,36.13477583330
4703700000462_7,-86.80655309990,36.13697428760
4703700000462_8,-86.80843659250,36.13524188650
4703700000462_9,-86.80234172430,36.13523797640
4703700000462_10,-86.80638148760,36.13479349030
4703700000453_1,-86.81102857880,36.14116583360
4703700000453_2,-86.81407243550,36.14379846470
4703700000453_3,-86.81199527700,36.14054593420
4703700000453_4,-86.81081681530,36.14276644960
4703700000453_5,-86.81134275910,36.14163592650
4703700000453_6,-86.81366890250,36.14106764990
4703700000453_7,-86.81123698360,36.14367721410
4703700000453_8,-86.81332528450,36.14191051850
4703700000453_9,-86.81199335240,36.14458773610
4703700000453_10,-86.81211525300,36.14259031290
4703700000460_1,-86.80444551390,36.13080995390
4703700000460_2,-86.80924837610,36.13371532930
4703700000460_3,-86.80752317690,36.13166224640
4703700000460_4,-86.80787784260,36.13236084790
4703700000460_5,-86.81017569970,36.13154713920
4703700000460_6,-86.81038882810,36.13187482400
4703700000460_7,-86.80644985320,36.13266249390
4703700000460_8,-86.80399958060,36.13430605400
4703700000460_9,-86.80869507800,36.13379130980
4703700000460_10,-86.80738029660,36.13161874760
4703700000740_1,-86.78013094130,36.16739323490
4703700000740_2,-86.78020630780,36.16775052130
4703700000740_3,-86.78027349180,36.16795975770
4703700000740_4,-86.78045121940,36.16836889030
4703700000740_5,-86.77973286030,36.16718452770
4703700000740_6,-86.78060273740,36.16792984800
4703700000740_7,-86.78086216500,36.16732793360
4703700000740_8,-86.78086008320,36.16832317220
4703700000740_9,-86.78111257690,36.16839977290
4703700000740_10,-86.78057274270,36.16837691050
4703700000742_1,-86.78127668920,36.16599272830
4703700000742_2,-86.77987796940,36.16595354420
4703700000742_3,-86.78087363580,36.16610753240
4703700000742_4,-86.78100803560,36.16622225450
4703700000742_5,-86.77914750870,36.16597786220
4703700000742_6,-86.77915674790,36.16559964420
4703700000742_7,-86.78006556490,36.16623737450
4703700000742_8,-86.77979247320,36.16648765320
4703700000742_9,-86.77970603390,36.16561450270
4703700000742_10,-86.78117107200,36.16540015470
4703700000744_1,-86.77782011240,36.16333042050
4703700000744_2,-86.77857191630,36.16317230140
4703700000744_3,-86.77867446240,36.16356804650
4703700000744_4,-86.77699999650,36.16291077580
4703700000744_5,-86.77773293130,36.16271726520
4703700000744_6,-86.77813774400,36.16368526560
4703700000744_7,-86.77773547220,36.16413874780
4703700000744_8,-86.77731136470,36.16355435350
4703700000744_9,-86.77797791530,36.16373975110
4703700000744_10,-86.77764152430,36.16386949860
4703700000743_1,-86.77912707770,36.16420552700
4703700000743_2,-86.78001181350,36.16364741570
4703700000743_3,-86.77870641360,36.16387398720
4703700000743_4,-86.77914739800,36.16444096640
4703700000743_5,-86.77960552220,36.16401922250
4703700000743_6,-86.78026795370,36.16440847580
4703700000743_7,-86.77891413380,36.16444667550
4703700000743_8,-86.78021873830,36.16407826820
4703700000743_9,-86.77843912580,36.16522832670
4703700000743_10,-86.77954351880,36.16482312920
4703700000734_1,-86.78165054090,36.16481003970
4703700000734_2,-86.78195575340,36.16575745030
4703700000734_3,-86.78234346880,36.16563411510
4703700000734_4,-86.78150366060,36.16518609990
4703700000734_5,-86.78231449990,36.16435618930
4703700000734_6,-86.78169586190,36.16547201550
4703700000734_7,-86.78272761640,36.16531574590
4703700000734_8,-86.78267835140,36.16503803640
4703700000734_9,-86.78133891520,36.16443292680
4703700000734_10,-86.78268559110,36.16530226270
4703700000735_1,-86.78303284810,36.16352153500
4703700000735_2,-86.78224751520,36.16309654330
4703700000735_3,-86.78113895230,36.16391747100
4703700000735_4,-86.78240619650,36.16270299050
4703700000735_5,-86.78267565040,36.16303602570
4703700000735_6,-86.78250652350,36.16220611630
4703700000735_7,-86.78232806010,36.16347917730
4703700000735_8,-86.78260789670,36.16370325290
4703700000735_9,-86.78261891610,36.16243389340
4703700000735_10,-86.78119610650,36.16293108920
4703700000746_1,-86.77983421910,36.16310486580
4703700000746_2,-86.77849018480,36.16221947210
4703700000746_3,-86.77925259380,36.16330268380
4703700000746_4,-86.77834655550,36.16239152040
4703700000746_5,-86.77976163900,36.16294171150
4703700000746_6,-86.77888574830,36.16240088220
4703700000746_7,-86.77901496840,36.16341241780
4703700000746_8,-86.77889810240,36.16341680450
4703700000746_9,-86.77957273520,36.16325360290
4703700000746_10,-86.77854823560,36.16264743670
4703700000737_1,-86.78393485520,36.16181982280
4703700000737_2,-86.78470812850,36.16195332400
4703700000737_3,-86.78292464560,36.16217166350
4703700000737_4,-86.78480967810,36.16224329940
4703700000737_5,-86.78363049980,36.16302251170
4703700000737_6,-86.78327435010,36.16306906910
4703700000737_7,-86.78481257010,36.16264228320
4703700000737_8,-86.78295237970,36.16235052930
4703700000737_9,-86.78445831680,36.16237403290
4703700000737_10,-86.78379010710,36.16240331440
4703700000747_1,-86.78355456270,36.16939663720
4703700000747_2,-86.78143932120,36.16910961890
4703700000747_3,-86.78288469050,36.16905409780
4703700000747_4,-86.78275307290,36.16910786950
4703700000747_5,-86.78257727770,36.16933678940
4703700000747_6,-86.78250963100,36.16914206000
4703700000747_7,-86.78243544320,36.16914856010
4703700000747_8,-86.78297983750,36.16933860490
4703700000747_9,-86.78164583720,36.16987781510
4703700000747_10,-86.78143533750,36.16898247620
4703700000748_1,-86.77654033060,36.16710602320
4703700000748_2,-86.77513167350,36.16397703920
4703700000748_3,-86.77311797600,36.16182452380
4703700000748_4,-86.77642561860,36.16656727450
4703700000748_5,-86.77482918140,36.16319750010
4703700000748_6,-86.77600091370,36.16564314670
4703700000748_7,-86.77309904160,36.16173306690
4703700000748_8,-86.77492606080,36.16345776820
4703700000748_9,-86.77618672920,36.16658981690
4703700000748_10,-86.77476253470,36.16316895910
4703700000750_1,-86.77517541520,36.16263478110
4703700000750_2,-86.77543847670,36.16299644660
4703700000750_3,-86.77551834020,36.16251797290
4703700000750_4,-86.77453047440,36.16222870390
4703700000750_5,-86.77628453830,36.16471981210
4703700000750_6,-86.77556930190,36.16350372370
4703700000750_7,-86.77505057000,36.16293856850
4703700000750_8,-86.77541929900,36.16356037360
4703700000750_9,-86.77585786890,36.16377808580
4703700000750_10,-86.77566346740,36.16266355050
4703700000749_1,-86.77625368530,36.16207406940
4703700000749_2,-86.77759933700,36.16409036550
4703700000749_3,-86.77684111100,36.16432652410
4703700000749_4,-86.77593599810,36.16163578560
4703700000749_5,-86.77623123110,36.16237561390
4703700000749_6,-86.77596678610,36.16296122150
4703700000749_7,-86.77705080250,36.16337173240
4703700000749_8,-86.77612385860,36.16177682140
4703700000749_9,-86.77534471270,36.16204957150
4703700000749_10,-86.77687147240,36.16442239230
4703700000307_1,-86.65570655360,36.14494899620
4703700000307_2,-86.65023265670,36.14876601120
4703700000307_3,-86.64820536530,36.15091050230
4703700000307_4,-86.66342143410,36.14991037220
4703700000307_5,-86.65678625420,36.14544867080
4703700000307_6,-86.65865325430,36.14802908230
4703700000307_7,-86.63837726170,36.15657016800
4703700000307_8,-86.65912240390,36.14805439560
4703700000307_9,-86.64446754240,36.15340919940
4703700000307_10,-86.63822435070,36.15781769660
4703700000314_1,-86.57739552030,36.15819895920
4703700000314_2,-86.57790870490,36.15916388530
4703700000314_3,-86.57283794890,36.15947460330
4703700000314_4,-86.57619324250,36.16487143980
4703700000314_5,-86.58241555400,36.16605798160
4703700000314_6,-86.58624347920,36.15623813870
4703700000314_7,-86.57511950620,36.15820854590
4703700000314_8,-86.58107472600,36.15976180560
4703700000314_9,-86.58405749090,36.15907469490
4703700000314_10,-86.57873344890,36.16509582850
4703700000316_1,-86.57408450160,36.13099426380
4703700000316_2,-86.59871523080,36.14590525010
4703700000316_3,-86.58333040480,36.13969847910
4703700000316_4,-86.58598661870,36.14477389770
4703700000316_5,-86.60071642370,36.13618118490
4703700000316_6,-86.60174260740,36.14614886340
4703700000316_7,-86.59433783200,36.14879921790
4703700000316_8,-86.59586083560,36.13915865320
4703700000316_9,-86.60048103870,36.13251560800
4703700000316_10,-86.59614851950,36.13919214170
4703700000315_1,-86.57566072410,36.15294534420
